SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME	AffixFams
List-2023-1308-329	HEART	List-2023-1308-1061	GRIEF	7
List-2023-1308-329	HEART	List-2023-1308-1062	ANXIETY	6
List-2023-1308-329	HEART	List-2023-1308-1063	REGRET	4
List-2023-1308-329	HEART	List-2023-1308-1064	PITY	4
List-2023-1308-329	HEART	List-2023-1308-1069	ANGER	6
List-2023-1308-329	HEART	List-2023-1308-1070	ENVY	4
List-2023-1308-329	HEART	List-2023-1308-1074	BRAVE	6
List-2023-1308-329	HEART	List-2023-1308-1077	WANT	4
List-2023-1308-329	HEART	List-2023-1308-1097	MIND	4
List-2023-1308-329	HEART	List-2023-1308-1098	THINK (REFLECT)	4
List-2023-1308-329	HEART	List-2023-1308-1105	IDEA	5
List-2023-1308-329	HEART	List-2023-1308-1115	REMEMBER	6
List-2023-1308-331	LIVER	List-2023-1308-1062	ANXIETY	4
List-2023-1308-331	LIVER	List-2023-1308-330	LUNG	4
List-2023-1308-334	STOMACH	List-2023-1308-316	CALF OF LEG	6
List-2023-1308-334	STOMACH	List-2023-1308-335	INTESTINES	7
List-2023-1308-334	STOMACH	List-2023-1308-336	WAIST	5
List-2023-1308-334	STOMACH	List-2023-1308-338	WOMB	5
List-2023-1308-334	STOMACH	List-2023-1308-365	PREGNANT	8
List-2023-1308-334	STOMACH	List-2023-1308-366	CONCEIVE	4
List-2023-1308-334	STOMACH	List-2023-1308-524	BELT	4
List-2023-1308-335	INTESTINES	List-2023-1308-338	WOMB	4
List-2023-1308-335	INTESTINES	List-2023-1308-460	SAUSAGE	6
List-2023-1308-336	WAIST	List-2023-1308-266	SPINE	4
List-2023-1308-336	WAIST	List-2023-1308-524	BELT	13
List-2023-1308-337	BUTTOCKS	List-2023-1308-292	HIP	4
List-2023-1308-338	WOMB	List-2023-1308-366	CONCEIVE	4
List-2023-1308-339	TESTICLES	List-2023-1308-225	NIT	4
List-2023-1308-339	TESTICLES	List-2023-1308-487	YOLK	5
List-2023-1308-340	PENIS	List-2023-1308-181	STALLION	5
List-2023-1308-340	PENIS	List-2023-1308-256	PUBIC HAIR	6
List-2023-1308-340	PENIS	List-2023-1308-339	TESTICLES	6
List-2023-1308-341	BREATH OR BREATHE	List-2023-1308-1005	SMELL (STINK)	4
List-2023-1308-341	BREATH OR BREATHE	List-2023-1308-1009	STINKING	4
List-2023-1308-341	BREATH OR BREATHE	List-2023-1308-425	CHOKE	7
List-2023-1308-347	SPIT	List-2023-1308-351	DRIBBLE	7
List-2023-1308-349	BITE	List-2023-1308-423	CHEW	5
List-2023-1308-352	SLEEP	List-2023-1308-353	SNORE	5
List-2023-1308-352	SLEEP	List-2023-1308-354	DREAM (SOMETHING)	8
List-2023-1308-352	SLEEP	List-2023-1308-355	WAKE UP	6
List-2023-1308-352	SLEEP	List-2023-1308-569	BED	10
List-2023-1308-352	SLEEP	List-2023-1308-854	LIE DOWN	5
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-32	HIGH TIDE	4
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-346	SWEAT (PERSPIRE)	4
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-355	WAKE UP	4
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-568	LADDER	5
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-730	LIFT	11
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-753	GO UP (ASCEND)	9
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-754	CLIMB	6
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-756	GO OUT	4
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-800	LAND (DESCEND)	4
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-855	STAND	4
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-860	PICK UP	5
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-878	EAST	4
List-2023-1308-359	SHIT (DEFECATE)	List-2023-1308-284	EARWAX	5
List-2023-1308-359	SHIT (DEFECATE)	List-2023-1308-337	BUTTOCKS	4
List-2023-1308-359	SHIT (DEFECATE)	List-2023-1308-5	MUD	4
List-2023-1308-360	COPULATE	List-2023-1308-1270	ADULTERY	4
List-2023-1308-361	SHIVER	List-2023-1308-45	EARTHQUAKE	9
List-2023-1308-363	BEGET	List-2023-1308-104	PARENTS	5
List-2023-1308-363	BEGET	List-2023-1308-1217	FIGHT	4
List-2023-1308-363	BEGET	List-2023-1308-366	CONCEIVE	4
List-2023-1308-364	BE BORN	List-2023-1308-1113	TEACHER	4
List-2023-1308-364	BE BORN	List-2023-1308-115	TWINS	4
List-2023-1308-364	BE BORN	List-2023-1308-1185	NATIVE COUNTRY	6
List-2023-1308-364	BE BORN	List-2023-1308-316	CALF OF LEG	4
List-2023-1308-364	BE BORN	List-2023-1308-363	BEGET	6
List-2023-1308-364	BE BORN	List-2023-1308-366	CONCEIVE	6
List-2023-1308-364	BE BORN	List-2023-1308-664	CHOP	4
List-2023-1308-365	PREGNANT	List-2023-1308-366	CONCEIVE	14
List-2023-1308-367	BE ALIVE OR LIFE	List-2023-1308-381	HEALTHY	5
List-2023-1308-367	BE ALIVE OR LIFE	List-2023-1308-808	PRESERVE	5
List-2023-1308-367	BE ALIVE OR LIFE	List-2023-1308-856	REMAIN	4
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-1041	DRY	4
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-1107	MAD	4
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-1116	FORGET	4
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-1269	MURDER	9
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-148	WIDOW	7
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-149	WIDOWER	6
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-374	DROWNED	15
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-375	KILL	10
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-376	CORPSE	17
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-382	SICK	4
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-398	POISON	5
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-419	HUNGER	5
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-420	FAMINE	4
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-426	SINK (DESCEND)	5
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-891	BLUNT	4
List-2023-1308-369	CATCH	List-2023-1308-1007	SMELL (PERCEIVE)	4
List-2023-1308-369	CATCH	List-2023-1308-1059	EMBRACE	5
List-2023-1308-369	CATCH	List-2023-1308-1078	CHOOSE	4
List-2023-1308-369	CATCH	List-2023-1308-1115	REMEMBER	4
List-2023-1308-369	CATCH	List-2023-1308-1240	PRISONER	6
List-2023-1308-369	CATCH	List-2023-1308-370	SEIZE	8
List-2023-1308-369	CATCH	List-2023-1308-373	TRAP (CATCH)	7
List-2023-1308-369	CATCH	List-2023-1308-78	LIGHT (IGNITE)	5
List-2023-1308-369	CATCH	List-2023-1308-860	PICK UP	4
List-2023-1308-370	SEIZE	List-2023-1308-1007	SMELL (PERCEIVE)	4
List-2023-1308-370	SEIZE	List-2023-1308-1032	TOUCH	4
List-2023-1308-370	SEIZE	List-2023-1308-1059	EMBRACE	5
List-2023-1308-370	SEIZE	List-2023-1308-1078	CHOOSE	4
List-2023-1308-370	SEIZE	List-2023-1308-1240	PRISONER	6
List-2023-1308-370	SEIZE	List-2023-1308-1286	ABSTAIN FROM FOOD	4
List-2023-1308-370	SEIZE	List-2023-1308-371	HOLD	4
List-2023-1308-370	SEIZE	List-2023-1308-373	TRAP (CATCH)	4
List-2023-1308-370	SEIZE	List-2023-1308-771	CARRY IN HAND	4
List-2023-1308-370	SEIZE	List-2023-1308-78	LIGHT (IGNITE)	6
List-2023-1308-371	HOLD	List-2023-1308-1032	TOUCH	4
List-2023-1308-371	HOLD	List-2023-1308-1059	EMBRACE	4
List-2023-1308-371	HOLD	List-2023-1308-1240	PRISONER	5
List-2023-1308-371	HOLD	List-2023-1308-1286	ABSTAIN FROM FOOD	4
List-2023-1308-371	HOLD	List-2023-1308-369	CATCH	4
List-2023-1308-371	HOLD	List-2023-1308-370	SEIZE	7
List-2023-1308-371	HOLD	List-2023-1308-730	LIFT	4
List-2023-1308-371	HOLD	List-2023-1308-771	CARRY IN HAND	4
List-2023-1308-371	HOLD	List-2023-1308-772	CARRY ON SHOULDER	5
List-2023-1308-371	HOLD	List-2023-1308-774	CARRY UNDER ARM	4
List-2023-1308-371	HOLD	List-2023-1308-775	BRING	4
List-2023-1308-371	HOLD	List-2023-1308-78	LIGHT (IGNITE)	4
List-2023-1308-371	HOLD	List-2023-1308-808	PRESERVE	7
List-2023-1308-371	HOLD	List-2023-1308-823	BORROW	5
List-2023-1308-371	HOLD	List-2023-1308-829	HIRE OR RENT	4
List-2023-1308-373	TRAP (CATCH)	List-2023-1308-1007	SMELL (PERCEIVE)	4
List-2023-1308-373	TRAP (CATCH)	List-2023-1308-604	TRAP (PITFALL)	4
List-2023-1308-375	KILL	List-2023-1308-1217	FIGHT	5
List-2023-1308-375	KILL	List-2023-1308-1269	MURDER	13
List-2023-1308-375	KILL	List-2023-1308-368	BE DEAD OR DIE	4
List-2023-1308-375	KILL	List-2023-1308-667	STAB TO DEATH	4
List-2023-1308-376	CORPSE	List-2023-1308-270	SKULL	4
List-2023-1308-376	CORPSE	List-2023-1308-378	GRAVE	6
List-2023-1308-377	BURY	List-2023-1308-378	GRAVE	4
List-2023-1308-378	GRAVE	List-2023-1308-377	BURY	5
List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	List-2023-1308-1074	BRAVE	5
List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	List-2023-1308-380	WEAK	18
List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	List-2023-1308-885	LOUD	4
List-2023-1308-381	HEALTHY	List-2023-1308-1093	BEAUTIFUL	6
List-2023-1308-381	HEALTHY	List-2023-1308-395	CURE	10
List-2023-1308-382	SICK	List-2023-1308-381	HEALTHY	6
List-2023-1308-382	SICK	List-2023-1308-383	FEVER	7
List-2023-1308-382	SICK	List-2023-1308-385	COMMON COLD (DISEASE)	7
List-2023-1308-382	SICK	List-2023-1308-386	WOUND	4
List-2023-1308-382	SICK	List-2023-1308-395	CURE	5
List-2023-1308-383	FEVER	List-2023-1308-385	COMMON COLD (DISEASE)	4
List-2023-1308-386	WOUND	List-2023-1308-394	SCAR	11
List-2023-1308-386	WOUND	List-2023-1308-426	SINK (DESCEND)	4
List-2023-1308-386	WOUND	List-2023-1308-811	DAMAGE OR INJURE	5
List-2023-1308-388	SWELLING	List-2023-1308-384	GOITER	5
List-2023-1308-390	BOARD	List-2023-1308-563	FLOOR	5
List-2023-1308-390	BOARD	List-2023-1308-577	SHELF	7
List-2023-1308-390	BOARD	List-2023-1308-694	CARPENTER	8
List-2023-1308-393	PUS	List-2023-1308-392	BOIL (OF SKIN)	6
List-2023-1308-394	SCAR	List-2023-1308-320	FOOTPRINT	5
List-2023-1308-395	CURE	List-2023-1308-396	PHYSICIAN	7
List-2023-1308-395	CURE	List-2023-1308-397	MEDICINE	4
List-2023-1308-397	MEDICINE	List-2023-1308-395	CURE	11
List-2023-1308-397	MEDICINE	List-2023-1308-396	PHYSICIAN	13
List-2023-1308-397	MEDICINE	List-2023-1308-398	POISON	9
List-2023-1308-397	MEDICINE	List-2023-1308-544	OINTMENT	8
List-2023-1308-398	POISON	List-2023-1308-1295	FISH POISON	5
List-2023-1308-398	POISON	List-2023-1308-395	CURE	4
List-2023-1308-399	TIRED	List-2023-1308-400	REST	5
List-2023-1308-403	LAME	List-2023-1308-404	LIMP	8
List-2023-1308-404	LIMP	List-2023-1308-403	LAME	7
List-2023-1308-410	EAT	List-2023-1308-1010	TASTE (SOMETHING)	6
List-2023-1308-410	EAT	List-2023-1308-1156	TELL	4
List-2023-1308-410	EAT	List-2023-1308-1162	ANSWER	4
List-2023-1308-410	EAT	List-2023-1308-1171	CALL	4
List-2023-1308-410	EAT	List-2023-1308-1201	COMMAND	4
List-2023-1308-410	EAT	List-2023-1308-1253	ADJUDICATE	4
List-2023-1308-410	EAT	List-2023-1308-1262	CONDEMN	4
List-2023-1308-410	EAT	List-2023-1308-1274	STEAL	5
List-2023-1308-410	EAT	List-2023-1308-1275	THIEF	4
List-2023-1308-410	EAT	List-2023-1308-1286	ABSTAIN FROM FOOD	10
List-2023-1308-410	EAT	List-2023-1308-1297	BAIT	4
List-2023-1308-410	EAT	List-2023-1308-1302	LUNCH	9
List-2023-1308-410	EAT	List-2023-1308-176	PIG	4
List-2023-1308-410	EAT	List-2023-1308-411	FOOD	12
List-2023-1308-410	EAT	List-2023-1308-412	MEAL	13
List-2023-1308-410	EAT	List-2023-1308-419	HUNGER	5
List-2023-1308-410	EAT	List-2023-1308-420	FAMINE	4
List-2023-1308-410	EAT	List-2023-1308-423	CHEW	7
List-2023-1308-410	EAT	List-2023-1308-427	COOK (SOMETHING)	5
List-2023-1308-410	EAT	List-2023-1308-444	BREAKFAST	8
List-2023-1308-410	EAT	List-2023-1308-445	DINNER (SUPPER)	11
List-2023-1308-410	EAT	List-2023-1308-555	COOKHOUSE	4
List-2023-1308-410	EAT	List-2023-1308-574	TABLE	4
List-2023-1308-410	EAT	List-2023-1308-73	SMOKE (INHALE)	4
List-2023-1308-410	EAT	List-2023-1308-76	BURN (SOMETHING)	4
List-2023-1308-410	EAT	List-2023-1308-806	BETRAY	4
List-2023-1308-410	EAT	List-2023-1308-819	BEGGAR	4
List-2023-1308-410	EAT	List-2023-1308-821	GREEDY	6
List-2023-1308-410	EAT	List-2023-1308-864	SHUT	4
List-2023-1308-410	EAT	List-2023-1308-963	BE LATE	4
List-2023-1308-410	EAT	List-2023-1308-99	MARRY	5
List-2023-1308-411	FOOD	List-2023-1308-1286	ABSTAIN FROM FOOD	4
List-2023-1308-411	FOOD	List-2023-1308-1297	BAIT	4
List-2023-1308-411	FOOD	List-2023-1308-1302	LUNCH	16
List-2023-1308-411	FOOD	List-2023-1308-410	EAT	6
List-2023-1308-411	FOOD	List-2023-1308-412	MEAL	9
List-2023-1308-411	FOOD	List-2023-1308-419	HUNGER	5
List-2023-1308-411	FOOD	List-2023-1308-427	COOK (SOMETHING)	5
List-2023-1308-411	FOOD	List-2023-1308-444	BREAKFAST	13
List-2023-1308-411	FOOD	List-2023-1308-445	DINNER (SUPPER)	16
List-2023-1308-411	FOOD	List-2023-1308-555	COOKHOUSE	8
List-2023-1308-412	MEAL	List-2023-1308-1302	LUNCH	19
List-2023-1308-412	MEAL	List-2023-1308-334	STOMACH	5
List-2023-1308-412	MEAL	List-2023-1308-410	EAT	4
List-2023-1308-412	MEAL	List-2023-1308-411	FOOD	4
List-2023-1308-412	MEAL	List-2023-1308-419	HUNGER	6
List-2023-1308-412	MEAL	List-2023-1308-420	FAMINE	5
List-2023-1308-412	MEAL	List-2023-1308-444	BREAKFAST	17
List-2023-1308-412	MEAL	List-2023-1308-445	DINNER (SUPPER)	19
List-2023-1308-412	MEAL	List-2023-1308-555	COOKHOUSE	8
List-2023-1308-412	MEAL	List-2023-1308-618	RICE	4
List-2023-1308-412	MEAL	List-2023-1308-819	BEGGAR	4
List-2023-1308-413	COOKED	List-2023-1308-414	RAW	7
List-2023-1308-413	COOKED	List-2023-1308-427	COOK (SOMETHING)	5
List-2023-1308-414	RAW	List-2023-1308-1030	GREEN	4
List-2023-1308-414	RAW	List-2023-1308-367	BE ALIVE OR LIFE	5
