SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME	FullFams
List-2023-1308-318	ANKLE	List-2023-1308-319	HEEL	3
List-2023-1308-318	ANKLE	List-2023-1308-660	KNOT	4
List-2023-1308-319	HEEL	List-2023-1308-315	FOOT	3
List-2023-1308-319	HEEL	List-2023-1308-316	CALF OF LEG	4
List-2023-1308-319	HEEL	List-2023-1308-318	ANKLE	3
List-2023-1308-320	FOOTPRINT	List-2023-1308-315	FOOT	8
List-2023-1308-320	FOOTPRINT	List-2023-1308-394	SCAR	3
List-2023-1308-320	FOOTPRINT	List-2023-1308-781	PATH	3
List-2023-1308-321	TOE	List-2023-1308-310	FINGER	12
List-2023-1308-321	TOE	List-2023-1308-311	THUMB	3
List-2023-1308-321	TOE	List-2023-1308-313	CLAW	4
List-2023-1308-321	TOE	List-2023-1308-315	FOOT	4
List-2023-1308-322	WING	List-2023-1308-209	FIN	8
List-2023-1308-322	WING	List-2023-1308-304	ARM	9
List-2023-1308-322	WING	List-2023-1308-305	HAND	3
List-2023-1308-322	WING	List-2023-1308-323	FEATHER	13
List-2023-1308-322	WING	List-2023-1308-624	BRANCH OR TWIG	4
List-2023-1308-322	WING	List-2023-1308-625	LEAF	3
List-2023-1308-323	FEATHER	List-2023-1308-1177	PEN	4
List-2023-1308-323	FEATHER	List-2023-1308-209	FIN	4
List-2023-1308-323	FEATHER	List-2023-1308-252	FUR	12
List-2023-1308-323	FEATHER	List-2023-1308-254	HAIR (HEAD)	17
List-2023-1308-323	FEATHER	List-2023-1308-255	HAIR (BODY)	18
List-2023-1308-323	FEATHER	List-2023-1308-256	PUBIC HAIR	9
List-2023-1308-323	FEATHER	List-2023-1308-322	WING	13
List-2023-1308-323	FEATHER	List-2023-1308-493	WOOL	7
List-2023-1308-323	FEATHER	List-2023-1308-625	LEAF	6
List-2023-1308-324	CHEST	List-2023-1308-325	BREAST	11
List-2023-1308-324	CHEST	List-2023-1308-329	HEART	4
List-2023-1308-325	BREAST	List-2023-1308-324	CHEST	11
List-2023-1308-325	BREAST	List-2023-1308-326	NIPPLE	22
List-2023-1308-325	BREAST	List-2023-1308-327	UDDER	23
List-2023-1308-325	BREAST	List-2023-1308-422	SUCK	4
List-2023-1308-325	BREAST	List-2023-1308-479	MILK	11
List-2023-1308-326	NIPPLE	List-2023-1308-325	BREAST	22
List-2023-1308-326	NIPPLE	List-2023-1308-327	UDDER	13
List-2023-1308-326	NIPPLE	List-2023-1308-479	MILK	3
List-2023-1308-327	UDDER	List-2023-1308-325	BREAST	23
List-2023-1308-327	UDDER	List-2023-1308-326	NIPPLE	13
List-2023-1308-327	UDDER	List-2023-1308-422	SUCK	3
List-2023-1308-327	UDDER	List-2023-1308-479	MILK	9
List-2023-1308-329	HEART	List-2023-1308-1049	SOUL	8
List-2023-1308-329	HEART	List-2023-1308-1097	MIND	6
List-2023-1308-329	HEART	List-2023-1308-324	CHEST	4
List-2023-1308-329	HEART	List-2023-1308-331	LIVER	3
List-2023-1308-329	HEART	List-2023-1308-334	STOMACH	4
List-2023-1308-330	LUNG	List-2023-1308-1039	LIGHT (WEIGHT)	3
List-2023-1308-331	LIVER	List-2023-1308-329	HEART	3
List-2023-1308-331	LIVER	List-2023-1308-333	SPLEEN	3
List-2023-1308-333	SPLEEN	List-2023-1308-331	LIVER	3
List-2023-1308-334	STOMACH	List-2023-1308-329	HEART	4
List-2023-1308-334	STOMACH	List-2023-1308-335	INTESTINES	8
List-2023-1308-334	STOMACH	List-2023-1308-338	WOMB	10
List-2023-1308-335	INTESTINES	List-2023-1308-334	STOMACH	8
List-2023-1308-335	INTESTINES	List-2023-1308-338	WOMB	3
List-2023-1308-335	INTESTINES	List-2023-1308-460	SAUSAGE	4
List-2023-1308-336	WAIST	List-2023-1308-265	BACK	5
List-2023-1308-336	WAIST	List-2023-1308-292	HIP	8
List-2023-1308-336	WAIST	List-2023-1308-524	BELT	3
List-2023-1308-336	WAIST	List-2023-1308-599	SPADE	3
List-2023-1308-336	WAIST	List-2023-1308-874	CENTER OR MIDDLE	5
List-2023-1308-337	BUTTOCKS	List-2023-1308-264	TAIL	3
List-2023-1308-337	BUTTOCKS	List-2023-1308-291	UPPER LEG (THIGH)	5
List-2023-1308-337	BUTTOCKS	List-2023-1308-292	HIP	9
List-2023-1308-337	BUTTOCKS	List-2023-1308-842	BEHIND	5
List-2023-1308-337	BUTTOCKS	List-2023-1308-870	BOTTOM	7
List-2023-1308-337	BUTTOCKS	List-2023-1308-871	END (OF SPACE)	3
List-2023-1308-338	WOMB	List-2023-1308-334	STOMACH	10
List-2023-1308-338	WOMB	List-2023-1308-335	INTESTINES	3
List-2023-1308-338	WOMB	List-2023-1308-849	INSIDE	3
List-2023-1308-339	TESTICLES	List-2023-1308-340	PENIS	3
List-2023-1308-339	TESTICLES	List-2023-1308-465	FRUIT	3
List-2023-1308-339	TESTICLES	List-2023-1308-486	EGG	11
List-2023-1308-339	TESTICLES	List-2023-1308-606	SEED	5
List-2023-1308-340	PENIS	List-2023-1308-264	TAIL	3
List-2023-1308-340	PENIS	List-2023-1308-339	TESTICLES	3
List-2023-1308-340	PENIS	List-2023-1308-86	MALE (OF PERSON)	3
List-2023-1308-341	BREATH OR BREATHE	List-2023-1308-1049	SOUL	5
List-2023-1308-341	BREATH OR BREATHE	List-2023-1308-400	REST	4
List-2023-1308-341	BREATH OR BREATHE	List-2023-1308-55	WIND	4
List-2023-1308-341	BREATH OR BREATHE	List-2023-1308-62	AIR	9
List-2023-1308-341	BREATH OR BREATHE	List-2023-1308-741	BLOW (OF WIND)	5
List-2023-1308-344	COUGH	List-2023-1308-345	SNEEZE	3
List-2023-1308-344	COUGH	List-2023-1308-385	COMMON COLD (DISEASE)	3
List-2023-1308-345	SNEEZE	List-2023-1308-344	COUGH	3
List-2023-1308-347	SPIT	List-2023-1308-10	NASAL MUCUS (SNOT)	3
List-2023-1308-347	SPIT	List-2023-1308-351	DRIBBLE	3
List-2023-1308-349	BITE	List-2023-1308-410	EAT	4
List-2023-1308-349	BITE	List-2023-1308-423	CHEW	7
List-2023-1308-349	BITE	List-2023-1308-663	CUT	3
List-2023-1308-350	LICK	List-2023-1308-422	SUCK	4
List-2023-1308-351	DRIBBLE	List-2023-1308-347	SPIT	3
List-2023-1308-351	DRIBBLE	List-2023-1308-504	DROP (SOMETHING)	3
List-2023-1308-351	DRIBBLE	List-2023-1308-732	DRIP (EMIT LIQUID)	13
List-2023-1308-352	SLEEP	List-2023-1308-354	DREAM (SOMETHING)	5
List-2023-1308-352	SLEEP	List-2023-1308-854	LIE DOWN	9
List-2023-1308-354	DREAM (SOMETHING)	List-2023-1308-352	SLEEP	5
List-2023-1308-355	WAKE UP	List-2023-1308-1115	REMEMBER	3
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-730	LIFT	6
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-740	FLY (MOVE THROUGH AIR)	3
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-753	GO UP (ASCEND)	24
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-754	CLIMB	20
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-756	GO OUT	3
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-779	RIDE	3
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-800	LAND (DESCEND)	3
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-855	STAND	6
List-2023-1308-356	RISE (MOVE UPWARDS)	List-2023-1308-882	GROW	6
List-2023-1308-360	COPULATE	List-2023-1308-652	DO OR MAKE	3
List-2023-1308-360	COPULATE	List-2023-1308-99	MARRY	4
List-2023-1308-361	SHIVER	List-2023-1308-734	SHAKE	10
List-2023-1308-362	BATHE	List-2023-1308-690	WASH	8
List-2023-1308-362	BATHE	List-2023-1308-735	FLOAT	3
List-2023-1308-362	BATHE	List-2023-1308-736	SWIM	10
List-2023-1308-363	BEGET	List-2023-1308-364	BE BORN	7
List-2023-1308-363	BEGET	List-2023-1308-366	CONCEIVE	6
List-2023-1308-363	BEGET	List-2023-1308-652	DO OR MAKE	4
List-2023-1308-364	BE BORN	List-2023-1308-363	BEGET	7
List-2023-1308-364	BE BORN	List-2023-1308-731	FALL	3
List-2023-1308-364	BE BORN	List-2023-1308-756	GO OUT	3
List-2023-1308-364	BE BORN	List-2023-1308-764	ARRIVE	3
List-2023-1308-365	PREGNANT	List-2023-1308-1038	HEAVY	5
List-2023-1308-365	PREGNANT	List-2023-1308-366	CONCEIVE	10
List-2023-1308-366	CONCEIVE	List-2023-1308-1098	THINK (REFLECT)	3
List-2023-1308-366	CONCEIVE	List-2023-1308-1099	THINK (BELIEVE)	4
List-2023-1308-366	CONCEIVE	List-2023-1308-363	BEGET	6
List-2023-1308-366	CONCEIVE	List-2023-1308-365	PREGNANT	10
List-2023-1308-367	BE ALIVE OR LIFE	List-2023-1308-1049	SOUL	4
List-2023-1308-367	BE ALIVE OR LIFE	List-2023-1308-381	HEALTHY	4
List-2023-1308-367	BE ALIVE OR LIFE	List-2023-1308-414	RAW	7
List-2023-1308-367	BE ALIVE OR LIFE	List-2023-1308-547	DWELL (LIVE, RESIDE)	19
List-2023-1308-367	BE ALIVE OR LIFE	List-2023-1308-745	SIT	5
List-2023-1308-367	BE ALIVE OR LIFE	List-2023-1308-856	REMAIN	5
List-2023-1308-367	BE ALIVE OR LIFE	List-2023-1308-965	LAST (ENDURE)	3
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-375	KILL	5
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-376	CORPSE	13
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-382	SICK	3
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-760	DISAPPEAR	3
List-2023-1308-368	BE DEAD OR DIE	List-2023-1308-967	FINISH	3
List-2023-1308-369	CATCH	List-2023-1308-1032	TOUCH	5
List-2023-1308-369	CATCH	List-2023-1308-370	SEIZE	25
List-2023-1308-369	CATCH	List-2023-1308-371	HOLD	20
List-2023-1308-369	CATCH	List-2023-1308-373	TRAP (CATCH)	11
List-2023-1308-369	CATCH	List-2023-1308-765	GET	9
List-2023-1308-369	CATCH	List-2023-1308-769	TAKE	22
List-2023-1308-369	CATCH	List-2023-1308-770	BUY	3
List-2023-1308-369	CATCH	List-2023-1308-771	CARRY IN HAND	4
List-2023-1308-369	CATCH	List-2023-1308-775	BRING	3
List-2023-1308-369	CATCH	List-2023-1308-823	BORROW	3
List-2023-1308-369	CATCH	List-2023-1308-860	PICK UP	4
List-2023-1308-370	SEIZE	List-2023-1308-1033	PINCH	3
List-2023-1308-370	SEIZE	List-2023-1308-369	CATCH	25
List-2023-1308-370	SEIZE	List-2023-1308-371	HOLD	18
List-2023-1308-370	SEIZE	List-2023-1308-373	TRAP (CATCH)	10
List-2023-1308-370	SEIZE	List-2023-1308-765	GET	7
List-2023-1308-370	SEIZE	List-2023-1308-768	CARRY	4
List-2023-1308-370	SEIZE	List-2023-1308-769	TAKE	22
List-2023-1308-370	SEIZE	List-2023-1308-770	BUY	3
List-2023-1308-370	SEIZE	List-2023-1308-771	CARRY IN HAND	3
List-2023-1308-370	SEIZE	List-2023-1308-775	BRING	3
List-2023-1308-370	SEIZE	List-2023-1308-803	KEEP	4
List-2023-1308-370	SEIZE	List-2023-1308-823	BORROW	3
List-2023-1308-370	SEIZE	List-2023-1308-860	PICK UP	6
List-2023-1308-371	HOLD	List-2023-1308-1032	TOUCH	3
List-2023-1308-371	HOLD	List-2023-1308-369	CATCH	20
List-2023-1308-371	HOLD	List-2023-1308-370	SEIZE	18
List-2023-1308-371	HOLD	List-2023-1308-373	TRAP (CATCH)	6
List-2023-1308-371	HOLD	List-2023-1308-765	GET	5
List-2023-1308-371	HOLD	List-2023-1308-768	CARRY	5
List-2023-1308-371	HOLD	List-2023-1308-769	TAKE	14
List-2023-1308-371	HOLD	List-2023-1308-771	CARRY IN HAND	11
List-2023-1308-371	HOLD	List-2023-1308-775	BRING	3
List-2023-1308-371	HOLD	List-2023-1308-801	HAVE	7
List-2023-1308-371	HOLD	List-2023-1308-802	OWN	9
List-2023-1308-371	HOLD	List-2023-1308-803	KEEP	10
List-2023-1308-371	HOLD	List-2023-1308-808	PRESERVE	5
List-2023-1308-372	SEEM	List-2023-1308-1019	SEE	3
List-2023-1308-372	SEEM	List-2023-1308-1021	SHOW	4
List-2023-1308-372	SEEM	List-2023-1308-1098	THINK (REFLECT)	3
List-2023-1308-372	SEEM	List-2023-1308-1099	THINK (BELIEVE)	4
List-2023-1308-372	SEEM	List-2023-1308-1103	GUESS	3
List-2023-1308-372	SEEM	List-2023-1308-912	SIMILAR	10
List-2023-1308-373	TRAP (CATCH)	List-2023-1308-369	CATCH	11
List-2023-1308-373	TRAP (CATCH)	List-2023-1308-370	SEIZE	10
List-2023-1308-373	TRAP (CATCH)	List-2023-1308-371	HOLD	6
List-2023-1308-373	TRAP (CATCH)	List-2023-1308-604	TRAP (PITFALL)	4
List-2023-1308-373	TRAP (CATCH)	List-2023-1308-765	GET	3
List-2023-1308-373	TRAP (CATCH)	List-2023-1308-769	TAKE	8
List-2023-1308-373	TRAP (CATCH)	List-2023-1308-853	PUT	3
List-2023-1308-374	DROWNED	List-2023-1308-425	CHOKE	6
List-2023-1308-374	DROWNED	List-2023-1308-426	SINK (DESCEND)	11
List-2023-1308-375	KILL	List-2023-1308-1217	FIGHT	4
List-2023-1308-375	KILL	List-2023-1308-1269	MURDER	18
List-2023-1308-375	KILL	List-2023-1308-368	BE DEAD OR DIE	5
List-2023-1308-375	KILL	List-2023-1308-661	STRIKE OR BEAT	10
List-2023-1308-375	KILL	List-2023-1308-662	POUND	4
List-2023-1308-375	KILL	List-2023-1308-667	STAB TO DEATH	5
List-2023-1308-375	KILL	List-2023-1308-79	EXTINGUISH	7
List-2023-1308-375	KILL	List-2023-1308-810	DESTROY	3
List-2023-1308-376	CORPSE	List-2023-1308-1293	GHOST	3
List-2023-1308-376	CORPSE	List-2023-1308-250	BODY	7
List-2023-1308-376	CORPSE	List-2023-1308-261	BONE	3
List-2023-1308-376	CORPSE	List-2023-1308-368	BE DEAD OR DIE	13
List-2023-1308-376	CORPSE	List-2023-1308-378	GRAVE	3
List-2023-1308-377	BURY	List-2023-1308-378	GRAVE	4
List-2023-1308-377	BURY	List-2023-1308-622	PLANT (SOMETHING)	7
List-2023-1308-377	BURY	List-2023-1308-865	COVER	3
List-2023-1308-377	BURY	List-2023-1308-866	HIDE (CONCEAL)	7
List-2023-1308-378	GRAVE	List-2023-1308-376	CORPSE	3
List-2023-1308-378	GRAVE	List-2023-1308-377	BURY	4
List-2023-1308-378	GRAVE	List-2023-1308-696	HOLE	4
List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	List-2023-1308-1035	HARD	14
List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	List-2023-1308-1053	HAPPY	3
List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	List-2023-1308-1074	BRAVE	6
List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	List-2023-1308-1119	CERTAIN	3
List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	List-2023-1308-381	HEALTHY	7
List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	List-2023-1308-884	BIG	6
List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	List-2023-1308-885	LOUD	7
List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	List-2023-1308-959	FAST	4
List-2023-1308-380	WEAK	List-2023-1308-1036	SOFT	8
List-2023-1308-380	WEAK	List-2023-1308-382	SICK	3
List-2023-1308-380	WEAK	List-2023-1308-399	TIRED	4
List-2023-1308-380	WEAK	List-2023-1308-401	LAZY	5
List-2023-1308-380	WEAK	List-2023-1308-894	THIN (OF SHAPE OF OBJECT)	4
List-2023-1308-381	HEALTHY	List-2023-1308-1085	GOOD	9
List-2023-1308-381	HEALTHY	List-2023-1308-367	BE ALIVE OR LIFE	4
List-2023-1308-381	HEALTHY	List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	7
List-2023-1308-381	HEALTHY	List-2023-1308-395	CURE	4
List-2023-1308-381	HEALTHY	List-2023-1308-901	CORRECT (RIGHT)	4
List-2023-1308-382	SICK	List-2023-1308-1060	PAIN	14
List-2023-1308-382	SICK	List-2023-1308-1086	BAD	3
List-2023-1308-382	SICK	List-2023-1308-368	BE DEAD OR DIE	3
List-2023-1308-382	SICK	List-2023-1308-380	WEAK	3
List-2023-1308-382	SICK	List-2023-1308-383	FEVER	4
List-2023-1308-382	SICK	List-2023-1308-399	TIRED	3
List-2023-1308-383	FEVER	List-2023-1308-1042	HOT	11
List-2023-1308-383	FEVER	List-2023-1308-382	SICK	4
List-2023-1308-383	FEVER	List-2023-1308-385	COMMON COLD (DISEASE)	3
List-2023-1308-385	COMMON COLD (DISEASE)	List-2023-1308-10	NASAL MUCUS (SNOT)	8
List-2023-1308-385	COMMON COLD (DISEASE)	List-2023-1308-1044	COLD	6
List-2023-1308-385	COMMON COLD (DISEASE)	List-2023-1308-344	COUGH	3
List-2023-1308-385	COMMON COLD (DISEASE)	List-2023-1308-383	FEVER	3
List-2023-1308-386	WOUND	List-2023-1308-1060	PAIN	10
List-2023-1308-386	WOUND	List-2023-1308-387	BRUISE	5
List-2023-1308-386	WOUND	List-2023-1308-392	BOIL (OF SKIN)	4
List-2023-1308-386	WOUND	List-2023-1308-394	SCAR	10
List-2023-1308-386	WOUND	List-2023-1308-811	DAMAGE OR INJURE	4
List-2023-1308-387	BRUISE	List-2023-1308-1029	BLUE	3
List-2023-1308-387	BRUISE	List-2023-1308-1060	PAIN	3
List-2023-1308-387	BRUISE	List-2023-1308-386	WOUND	5
List-2023-1308-387	BRUISE	List-2023-1308-388	SWELLING	5
List-2023-1308-387	BRUISE	List-2023-1308-394	SCAR	4
List-2023-1308-388	SWELLING	List-2023-1308-387	BRUISE	5
List-2023-1308-388	SWELLING	List-2023-1308-389	ITCH	4
List-2023-1308-388	SWELLING	List-2023-1308-391	BLISTER	3
List-2023-1308-388	SWELLING	List-2023-1308-392	BOIL (OF SKIN)	9
List-2023-1308-389	ITCH	List-2023-1308-388	SWELLING	4
List-2023-1308-390	BOARD	List-2023-1308-288	BEAM	3
List-2023-1308-390	BOARD	List-2023-1308-41	TREE	4
List-2023-1308-390	BOARD	List-2023-1308-42	WOOD	10
List-2023-1308-390	BOARD	List-2023-1308-563	FLOOR	4
List-2023-1308-390	BOARD	List-2023-1308-574	TABLE	7
List-2023-1308-390	BOARD	List-2023-1308-577	SHELF	6
List-2023-1308-391	BLISTER	List-2023-1308-388	SWELLING	3
List-2023-1308-391	BLISTER	List-2023-1308-392	BOIL (OF SKIN)	4
List-2023-1308-392	BOIL (OF SKIN)	List-2023-1308-386	WOUND	4
List-2023-1308-392	BOIL (OF SKIN)	List-2023-1308-388	SWELLING	9
List-2023-1308-392	BOIL (OF SKIN)	List-2023-1308-391	BLISTER	4
List-2023-1308-392	BOIL (OF SKIN)	List-2023-1308-428	BOIL (OF LIQUID)	3
List-2023-1308-393	PUS	List-2023-1308-417	ROTTEN	3
List-2023-1308-394	SCAR	List-2023-1308-320	FOOTPRINT	3
List-2023-1308-394	SCAR	List-2023-1308-386	WOUND	10
List-2023-1308-394	SCAR	List-2023-1308-387	BRUISE	4
List-2023-1308-395	CURE	List-2023-1308-1085	GOOD	3
List-2023-1308-395	CURE	List-2023-1308-381	HEALTHY	4
List-2023-1308-395	CURE	List-2023-1308-397	MEDICINE	4
List-2023-1308-395	CURE	List-2023-1308-808	PRESERVE	3
List-2023-1308-395	CURE	List-2023-1308-809	RESCUE	4
List-2023-1308-396	PHYSICIAN	List-2023-1308-1291	MAGICIAN	6
List-2023-1308-397	MEDICINE	List-2023-1308-395	CURE	4
List-2023-1308-397	MEDICINE	List-2023-1308-398	POISON	12
List-2023-1308-397	MEDICINE	List-2023-1308-544	OINTMENT	6
List-2023-1308-397	MEDICINE	List-2023-1308-619	GRASS	3
List-2023-1308-397	MEDICINE	List-2023-1308-621	PLANT (VEGETATION)	3
List-2023-1308-398	POISON	List-2023-1308-1295	FISH POISON	7
List-2023-1308-398	POISON	List-2023-1308-397	MEDICINE	12
List-2023-1308-399	TIRED	List-2023-1308-380	WEAK	4
List-2023-1308-399	TIRED	List-2023-1308-382	SICK	3
List-2023-1308-400	REST	List-2023-1308-341	BREATH OR BREATHE	4
List-2023-1308-400	REST	List-2023-1308-968	CEASE	4
List-2023-1308-401	LAZY	List-2023-1308-380	WEAK	5
List-2023-1308-403	LAME	List-2023-1308-404	LIMP	12
List-2023-1308-403	LAME	List-2023-1308-902	CROOKED	3
List-2023-1308-404	LIMP	List-2023-1308-403	LAME	12
List-2023-1308-405	DEAF	List-2023-1308-406	MUTE	3
List-2023-1308-406	MUTE	List-2023-1308-1106	STUPID	5
List-2023-1308-406	MUTE	List-2023-1308-405	DEAF	3
List-2023-1308-407	BLIND	List-2023-1308-891	BLUNT	3
List-2023-1308-410	EAT	List-2023-1308-349	BITE	4
List-2023-1308-410	EAT	List-2023-1308-411	FOOD	9
List-2023-1308-410	EAT	List-2023-1308-412	MEAL	7
List-2023-1308-410	EAT	List-2023-1308-418	DRINK	4
List-2023-1308-410	EAT	List-2023-1308-423	CHEW	3
List-2023-1308-410	EAT	List-2023-1308-445	DINNER (SUPPER)	4
List-2023-1308-411	FOOD	List-2023-1308-1302	LUNCH	5
List-2023-1308-411	FOOD	List-2023-1308-410	EAT	9
List-2023-1308-411	FOOD	List-2023-1308-412	MEAL	28
List-2023-1308-411	FOOD	List-2023-1308-435	DISH	3
List-2023-1308-411	FOOD	List-2023-1308-445	DINNER (SUPPER)	8
List-2023-1308-411	FOOD	List-2023-1308-450	BREAD	4
List-2023-1308-411	FOOD	List-2023-1308-459	MEAT	3
List-2023-1308-411	FOOD	List-2023-1308-804	THING	3
List-2023-1308-412	MEAL	List-2023-1308-1302	LUNCH	6
List-2023-1308-412	MEAL	List-2023-1308-410	EAT	7
List-2023-1308-412	MEAL	List-2023-1308-411	FOOD	28
List-2023-1308-412	MEAL	List-2023-1308-444	BREAKFAST	3
List-2023-1308-412	MEAL	List-2023-1308-445	DINNER (SUPPER)	10
List-2023-1308-412	MEAL	List-2023-1308-453	FLOUR	3
List-2023-1308-413	COOKED	List-2023-1308-415	RIPE	16
List-2023-1308-413	COOKED	List-2023-1308-427	COOK (SOMETHING)	7
List-2023-1308-414	RAW	List-2023-1308-1030	GREEN	7
List-2023-1308-414	RAW	List-2023-1308-1040	WET	4
List-2023-1308-414	RAW	List-2023-1308-367	BE ALIVE OR LIFE	7
List-2023-1308-414	RAW	List-2023-1308-416	UNRIPE	20
List-2023-1308-415	RIPE	List-2023-1308-1028	RED	4
List-2023-1308-415	RIPE	List-2023-1308-1031	YELLOW	4
List-2023-1308-415	RIPE	List-2023-1308-413	COOKED	16
List-2023-1308-415	RIPE	List-2023-1308-969	READY	3
List-2023-1308-416	UNRIPE	List-2023-1308-1029	BLUE	8
List-2023-1308-416	UNRIPE	List-2023-1308-1030	GREEN	19
List-2023-1308-416	UNRIPE	List-2023-1308-414	RAW	20
List-2023-1308-416	UNRIPE	List-2023-1308-954	YOUNG	4
List-2023-1308-417	ROTTEN	List-2023-1308-1005	SMELL (STINK)	3
List-2023-1308-417	ROTTEN	List-2023-1308-1009	STINKING	12
List-2023-1308-417	ROTTEN	List-2023-1308-1086	BAD	3
List-2023-1308-417	ROTTEN	List-2023-1308-393	PUS	3
List-2023-1308-417	ROTTEN	List-2023-1308-872	POINTED	3
List-2023-1308-418	DRINK	List-2023-1308-1058	KISS	3
List-2023-1308-418	DRINK	List-2023-1308-18	WATER	3
List-2023-1308-418	DRINK	List-2023-1308-19	BEVERAGE	4
List-2023-1308-418	DRINK	List-2023-1308-410	EAT	4
List-2023-1308-418	DRINK	List-2023-1308-422	SUCK	5
List-2023-1308-418	DRINK	List-2023-1308-73	SMOKE (INHALE)	3
List-2023-1308-418	DRINK	List-2023-1308-805	GIVE	3
List-2023-1308-419	HUNGER	List-2023-1308-420	FAMINE	20
List-2023-1308-419	HUNGER	List-2023-1308-421	THIRST	4
List-2023-1308-420	FAMINE	List-2023-1308-419	HUNGER	20
List-2023-1308-421	THIRST	List-2023-1308-419	HUNGER	4
List-2023-1308-422	SUCK	List-2023-1308-1058	KISS	8
List-2023-1308-422	SUCK	List-2023-1308-325	BREAST	4
List-2023-1308-422	SUCK	List-2023-1308-327	UDDER	3
List-2023-1308-422	SUCK	List-2023-1308-350	LICK	4
List-2023-1308-422	SUCK	List-2023-1308-418	DRINK	5
List-2023-1308-422	SUCK	List-2023-1308-679	PULL	3
List-2023-1308-422	SUCK	List-2023-1308-73	SMOKE (INHALE)	4
List-2023-1308-423	CHEW	List-2023-1308-349	BITE	7
List-2023-1308-423	CHEW	List-2023-1308-410	EAT	3
List-2023-1308-425	CHOKE	List-2023-1308-374	DROWNED	6
List-2023-1308-426	SINK (DESCEND)	List-2023-1308-374	DROWNED	11
List-2023-1308-426	SINK (DESCEND)	List-2023-1308-731	FALL	4
List-2023-1308-426	SINK (DESCEND)	List-2023-1308-739	DIVE	8
List-2023-1308-427	COOK (SOMETHING)	List-2023-1308-413	COOKED	7
List-2023-1308-427	COOK (SOMETHING)	List-2023-1308-428	BOIL (OF LIQUID)	10
List-2023-1308-427	COOK (SOMETHING)	List-2023-1308-429	ROAST OR FRY	6
List-2023-1308-427	COOK (SOMETHING)	List-2023-1308-430	BAKE	5
List-2023-1308-427	COOK (SOMETHING)	List-2023-1308-593	CULTIVATE	3
List-2023-1308-427	COOK (SOMETHING)	List-2023-1308-652	DO OR MAKE	4
List-2023-1308-427	COOK (SOMETHING)	List-2023-1308-853	PUT	3
List-2023-1308-428	BOIL (OF LIQUID)	List-2023-1308-392	BOIL (OF SKIN)	3
List-2023-1308-428	BOIL (OF LIQUID)	List-2023-1308-427	COOK (SOMETHING)	10
List-2023-1308-429	ROAST OR FRY	List-2023-1308-427	COOK (SOMETHING)	6
List-2023-1308-429	ROAST OR FRY	List-2023-1308-430	BAKE	11
List-2023-1308-429	ROAST OR FRY	List-2023-1308-431	OVEN	3
List-2023-1308-429	ROAST OR FRY	List-2023-1308-76	BURN (SOMETHING)	7
List-2023-1308-430	BAKE	List-2023-1308-427	COOK (SOMETHING)	5
List-2023-1308-430	BAKE	List-2023-1308-429	ROAST OR FRY	11
List-2023-1308-430	BAKE	List-2023-1308-431	OVEN	4
List-2023-1308-430	BAKE	List-2023-1308-76	BURN (SOMETHING)	4
List-2023-1308-431	OVEN	List-2023-1308-429	ROAST OR FRY	3
List-2023-1308-431	OVEN	List-2023-1308-430	BAKE	4
List-2023-1308-431	OVEN	List-2023-1308-565	FIREPLACE	5
List-2023-1308-431	OVEN	List-2023-1308-566	STOVE	12
List-2023-1308-432	COOKING POT	List-2023-1308-433	KETTLE	12
List-2023-1308-432	COOKING POT	List-2023-1308-434	PAN	14
List-2023-1308-432	COOKING POT	List-2023-1308-435	DISH	5
List-2023-1308-432	COOKING POT	List-2023-1308-438	BOWL	9
List-2023-1308-432	COOKING POT	List-2023-1308-439	JUG	6
List-2023-1308-433	KETTLE	List-2023-1308-432	COOKING POT	12
List-2023-1308-433	KETTLE	List-2023-1308-434	PAN	6
List-2023-1308-433	KETTLE	List-2023-1308-439	JUG	3
List-2023-1308-434	PAN	List-2023-1308-432	COOKING POT	14
List-2023-1308-434	PAN	List-2023-1308-433	KETTLE	6
List-2023-1308-434	PAN	List-2023-1308-435	DISH	3
